点位编号,点位名称,日期,记录编号,品种集合,生育期标签,生育期编码,灰斑病发病株率,灰斑病病情指数,大斑病发病株率,大斑病病情指数,白斑病发病株率,白斑病病情指数,累计偏移天数,偏移记录数,同日重复组编号,原始_10m风速均值,原始_10m风速最大值,原始_10m风速最小值,原始_24小时最大降水量,原始_24小时最小降水量,原始_24小时降水量之和,原始_相对湿度均值,原始_相对湿度最大值,原始_相对湿度最小值,原始_2m气温均值(℃),原始_2m气温最大值(℃),原始_2m气温最小值(℃),原始_土壤湿度,原始_地表温度均值(℃),原始_地表温度最大值(℃),原始_地表温度最小值(℃),原始_地面气压均值(kPa),原始_地面气压最大值(kPa),原始_地面气压最小值(kPa),原始_短波辐射均值,原始_短波辐射最大值,原始_短波辐射最小值,原始_0-10cm土壤相对湿度,原始_5cm土壤温度(℃),有效积温_GDD,累计降水_7d(mm),累计降水_14d(mm),rain_21d_sum,rain_28d_sum,连续降雨天数,降雨间歇长度(天),平均气温℃_7d,平均气温℃_14d,平均气温℃_21d,temp_28d_mean,24h温差℃,平均相对湿度_7d,平均相对湿度_14d,平均相对湿度_21d,rh_28d_mean,湿度日较差,平均土壤相对湿度_7d,平均土壤相对湿度_14d,平均土壤相对湿度_21d,soil_rel_humidity_28d_mean,平均短波辐射_7d,radiation_28d_mean,平均风速_7d,wind_28d_mean,是否弱风日,弱风日连续天数,寡照连续天数,站点低温阈值(℃),站点高温阈值(℃),连续高温天数,连续低温天数,连续适温天数,连续高湿天数,连续较高湿度天数,7天内高湿天数,high_humidity_28d_count,7天内强降雨次数,heavy_rain_28d_count,连续强降雨次数,7天最大单日降雨_mm,max_single_day_rain_28d,连续高温高湿天数,连续适温高湿天数,连续弱风高湿天数
5,成都市新都区红花堰,2025-06-30,67,同玉609,V12,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.6405857801437378,1.3454170227050781,0.07105306535959244,0.0,0.0,0.0,69.92512512207031,100.0,46.47157669067383,28.29207992553711,33.27949905395508,23.20330047607422,0.36293652653694153,29.124500274658203,34.665279388427734,24.432580947875977,94.32659149169922,94.49508666992188,94.16873168945312,317.2459716796875,980.9090576171875,0.0,103.712890625,28.28915023803711,1036.075439453125,119.4341812133789,193.6114959716797,196.46507263183594,197.12185668945312,0.0,1.0,25.46918296813965,26.257213592529297,27.460147857666016,27.15342903137207,10.07619857788086,78.71070861816406,74.6436996459961,64.9255599975586,63.24477005004883,53.52842330932617,103.46337890625,93.8243179321289,81.54025268554688,79.5520248413086,167.0288848876953,199.1613311767578,0.6239607930183411,0.6395734548568726,1.0,69.0,0.0,18.0,28.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,4.0,0.0,75.15718841552734,75.15718841552734,0.0,0.0,0.0
5,成都市新都区红花堰,2025-07-07,68,同玉609,V14,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.5637553334236145,2.2587077617645264,0.12195546180009842,0.8622815608978271,0.0,1.8136190176010132,91.40836334228516,100.0,61.00779724121094,23.66707992553711,29.1330509185791,21.96487045288086,0.3785116672515869,24.470029830932617,29.108850479125977,22.02376937866211,94.25338745117188,94.4951400756836,94.08384704589844,111.5799789428711,370.5769958496094,0.0,108.10267639160156,24.66744041442871,1146.8302001953125,85.80268096923828,205.23684692382812,279.4142150878906,282.2677917480469,6.0,0.0,25.822101593017578,25.645645141601562,26.112173080444336,27.050634384155273,7.168180465698242,81.94512176513672,80.32791900634766,77.07750701904297,69.18045043945312,38.99220275878906,105.92301177978516,104.69319152832031,97.85721588134766,87.6359634399414,150.5505828857422,192.07383728027344,0.7616212964057922,0.6922747492790222,1.0,76.0,0.0,18.0,28.0,0.0,0.0,0.0,1.0,0.0,2.0,4.0,1.0,5.0,0.0,55.40453338623047,75.15718841552734,0.0,0.0,1.0
5,成都市新都区红花堰,2025-07-14,69,同玉609,VT,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.3561710715293884,0.9244563579559326,0.03869860991835594,0.0,0.0,0.0,73.20510864257812,100.0,49.75453186035156,30.94485092163086,35.16276931762695,27.123680114746094,0.34373319149017334,31.51729965209961,38.25960159301758,27.223079681396484,94.2947998046875,94.60552978515625,94.06487274169922,252.7866668701172,789.3006591796875,0.0,98.225341796875,30.84469985961914,1257.047607421875,17.266921997070312,101.2559814453125,247.7432098388672,294.8674621582031,0.0,1.0,27.69779396057129,27.09030532836914,26.319015502929688,26.794092178344727,8.03908920288086,79.97541046142578,79.42574310302734,79.437255859375,76.00728607177734,50.24546813964844,103.07887268066406,104.18739318847656,103.24007415771484,97.20165252685547,215.89306640625,183.65016174316406,0.5664384961128235,0.6814894676208496,1.0,82.0,0.0,18.0,28.0,3.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,5.0,0.0,11.871865272521973,75.15718841552734,0.0,0.0,0.0
5,成都市新都区红花堰,2025-07-21,70,同玉609,R1,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1.5010772943496704,3.317870616912842,0.18459148705005646,0.0,0.0,0.0,62.54872512817383,86.25627899169922,44.60776901245117,30.188499450683594,34.144161224365234,26.752399444580078,0.34947893023490906,29.34830093383789,33.77241897583008,25.864770889282227,94.82919311523438,95.07512664794922,94.65553283691406,241.7205810546875,780.2174072265625,0.0,99.86723327636719,28.913799285888672,1397.9771728515625,38.74580001831055,56.012725830078125,140.0017852783203,286.489013671875,0.0,1.0,30.13277244567871,28.915285110473633,28.104459762573242,27.2724552154541,7.391761779785156,71.56564331054688,75.7705307006836,76.80570983886719,77.4693603515625,41.64850997924805,98.42684173583984,100.75285339355469,102.26720428466797,102.0367660522461,200.1785430908203,183.82945251464844,1.371618390083313,0.8441697955131531,1.0,89.0,0.0,18.0,28.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,5.0,0.0,26.30238151550293,75.15718841552734,0.0,0.0,0.0
5,成都市新都区红花堰,2025-07-28,71,同玉609,R2,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1.3969247341156006,1.746845006942749,0.07539741694927216,0.0,0.0,0.0,69.53990173339844,100.0,46.1588020324707,30.485740661621094,36.4180793762207,25.583759307861328,0.3236424922943115,31.725849151611328,38.37691879272461,26.395530700683594,94.07769012451172,94.31822204589844,93.91409301757812,280.65655517578125,824.4743041992188,0.0,92.48421478271484,31.13542938232422,1529.2391357421875,12.615330696105957,51.36112976074219,68.6280517578125,152.6171112060547,0.0,3.0,28.751691818237305,29.442232131958008,28.860746383666992,28.266265869140625,10.834320068359375,76.58594512939453,74.07579803466797,76.0423355102539,76.75077056884766,53.8411979675293,97.19169616699219,97.80927276611328,99.56580352783203,100.99832916259766,199.78282165527344,198.9464874267578,1.409398078918457,1.0300129652023315,1.0,96.0,0.0,18.0,28.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,5.262756824493408,55.40453338623047,0.0,0.0,0.0
5,成都市新都区红花堰,2025-08-04,72,同玉609,R3,18.0,0.0,0.0,3.0,0.33333,0.0,0.0,0,0,1,0.1843862682580948,0.1843862682580948,0.1843862682580948,0.4094127118587494,0.0,0.4094127118587494,55.81387710571289,75.19373321533203,41.03751754760742,33.640499114990234,37.752601623535156,29.743919372558594,0.25983911752700806,33.34640121459961,41.25040054321289,28.24294090270996,94.15782928466797,94.34258270263672,93.96794128417969,187.16903686523438,745.25830078125,0.0,74.25172424316406,32.92885971069336,1686.98779296875,0.4094127118587494,13.02474308013916,51.770545959472656,69.0374755859375,1.0,0.0,32.535518646240234,30.643604278564453,30.47332763671875,29.77944564819336,8.008682250976562,60.26081085205078,68.42338562011719,69.4708023071289,72.09695434570312,34.15621566772461,82.41858673095703,89.80513000488281,92.67903137207031,95.27899932861328,261.0208740234375,219.2188262939453,0.36964765191078186,0.9292756915092468,1.0,103.0,0.0,18.0,28.0,9.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.4094127118587494,26.30238151550293,0.0,0.0,0.0
5,成都市新都区红花堰,2025-08-11,73,同玉609,R4,19.0,0.0,0.0,3.0,0.33333,0.0,0.0,0,0,1,0.7743706107139587,0.7743706107139587,0.7743706107139587,0.0,0.0,0.0,76.76519012451172,100.0,53.899993896484375,27.413869857788086,32.11555862426758,23.39965057373047,0.37679022550582886,27.058399200439453,32.85530090332031,23.578760147094727,94.53581237792969,94.6661376953125,94.38558959960938,155.0340118408203,728.404052734375,0.0,107.66051483154297,27.06987953186035,1818.0191650390625,136.84278869628906,137.252197265625,149.86752319335938,188.6133270263672,0.0,1.0,28.718795776367188,30.627161026000977,30.002002716064453,30.034696578979492,8.71590805053711,78.81661224365234,69.5387191772461,71.88778686523438,71.8072509765625,46.100006103515625,90.61945343017578,86.5190200805664,90.07657623291016,92.16414642333984,152.310546875,203.32322692871094,0.5738606452941895,0.9311310648918152,1.0,110.0,0.0,18.0,28.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,3.0,0.0,57.30531692504883,57.30531692504883,0.0,0.0,0.0
5,成都市新都区红花堰,2025-08-18,74,同玉609,R4,19.0,0.0,0.0,3.0,0.33333,0.0,0.0,0,0,1,0.7743706107139587,0.7743706107139587,0.7743706107139587,1.5788896083831787,0.0,1.5788896083831787,77.58726501464844,100.0,52.19150924682617,27.113460540771484,32.54092025756836,22.436500549316406,0.3717896342277527,27.44717025756836,33.5442008972168,23.238370895385742,94.8026123046875,95.08590698242188,94.61856079101562,214.96592712402344,837.2431030273438,0.0,106.09268188476562,27.374929428100586,1946.13037109375,48.19337463378906,185.03616333007812,185.44557189941406,198.0609130859375,3.0,0.0,28.301589965820312,28.510196685791016,29.851966857910156,29.5768985748291,10.104419708251953,76.0594482421875,77.43803405761719,71.71229553222656,72.93070983886719,47.80849075317383,102.89524841308594,96.7573471069336,91.9777603149414,93.28125,202.16726684570312,203.82040405273438,0.7743706107139587,0.781819224357605,1.0,117.0,0.0,18.0,28.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,29.399290084838867,57.30531692504883,0.0,0.0,0.0
5,成都市新都区红花堰,2025-08-25,75,同玉609,R4,19.0,0.0,0.0,3.0,0.33333,0.0,0.0,0,0,1,1.5450928211212158,3.38712739944458,0.2915167808532715,0.16086719930171967,0.0,0.16465842723846436,89.18406677246094,100.0,70.74687194824219,25.862329483032227,29.01995086669922,23.644649505615234,0.3611961901187897,26.134599685668945,29.37834930419922,23.924800872802734,95.16079711914062,95.31626892089844,95.05426025390625,95.21233367919922,356.6142578125,0.0,103.21556854248047,26.24873924255371,2063.68310546875,31.118000030517578,79.3113784790039,216.15415954589844,216.56356811523438,10.0,0.0,26.793285369873047,27.54743766784668,27.937889099121094,29.087299346923828,5.375301361083984,83.39339447021484,79.72643280029297,79.42315673828125,74.632568359375,29.253128051757812,103.92802429199219,103.41163635253906,99.14756774902344,94.96533203125,153.2495574951172,192.1870880126953,1.5326203107833862,0.8126248717308044,1.0,124.0,1.0,18.0,28.0,0.0,0.0,5.0,0.0,5.0,0.0,1.0,0.0,3.0,0.0,10.440882682800293,57.30531692504883,0.0,0.0,0.0
5,成都市新都区红花堰,2025-09-01,76,同玉609,R4,19.0,0.0,0.0,3.0,0.33333,0.0,0.0,0,0,1,0.943386435508728,1.6291182041168213,0.4008461534976959,0.0,0.0,0.0,77.23356628417969,100.0,55.75857162475586,24.836179733276367,28.610380172729492,20.70595932006836,0.36122873425483704,24.646329879760742,30.381160736083984,20.931480407714844,95.02301788330078,95.4058837890625,94.77557373046875,133.42068481445312,455.5853271484375,0.0,103.22486877441406,24.35405921936035,2160.09326171875,30.715600967407227,61.83359909057617,110.0269775390625,246.86976623535156,0.0,2.0,23.772884368896484,25.283082962036133,26.28925132751465,26.896636962890625,7.904420852661133,82.13429260253906,82.76384735107422,80.52904510498047,80.10094451904297,44.24142837524414,103.88317108154297,103.90559387207031,103.56880950927734,100.33146667480469,118.99124908447266,156.67967224121094,1.5156738758087158,1.0991313457489014,1.0,4.0,0.0,18.0,28.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,3.0,0.0,20.411510467529297,57.30531692504883,0.0,0.0,0.0
6,泸定县燕子沟麻柳林村,2025-07-30,77,华玉919,R1,16.0,85.0,13.222222222222221,0.0,0.0,0.0,0.0,-365,1,1,1.677272915840149,1.677272915840149,1.677272915840149,6.794581890106201,0.0,9.717855453491211,81.1493911743164,100.0,42.921287536621094,21.35403060913086,28.82360076904297,16.118600845336914,0.295738160610199,16.77750015258789,25.654930114746094,11.037870407104492,73.95265197753906,74.23097229003906,73.64639282226562,199.76675415039062,806.4285278320312,0.0,77.95452880859375,16.769920349121094,515.9814453125,26.370555877685547,71.4765853881836,72.4859848022461,186.95895385742188,2.0,0.0,18.546422958374023,17.437429428100586,18.899837493896484,18.991533279418945,12.704999923706055,75.35102844238281,75.09370422363281,74.79943084716797,77.94584655761719,57.078712463378906,77.19269561767578,78.29962921142578,77.74459075927734,80.08072662353516,247.7635498046875,222.59056091308594,1.4446524381637573,1.110937476158142,1.0,60.0,0.0,18.0,28.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,2.0,0.0,14.573821067810059,51.81319046020508,0.0,0.0,0.0
6,泸定县燕子沟麻柳林村,2025-08-07,78,华玉919,R2,17.0,100.0,16.444444444444446,0.0,0.0,0.0,0.0,-365,1,1,0.5571836233139038,1.1024951934814453,0.09446423500776291,0.21300393342971802,0.0,0.21300393342971802,81.99578857421875,100.0,53.580589294433594,22.667020797729492,28.00029945373535,19.084829330444336,0.2873450517654419,17.47787094116211,25.033870697021484,12.55459976196289,74.28115844726562,74.51019287109375,74.08980560302734,197.0962677001953,631.091796875,0.0,75.7421646118164,17.436670303344727,624.6150512695312,8.799098014831543,35.7132568359375,81.04483795166016,82.05422973632812,4.0,0.0,23.60012435913086,21.5128116607666,19.661067962646484,20.140588760375977,8.915470123291016,80.9137954711914,78.70159149169922,77.73561096191406,76.328857421875,46.419410705566406,74.29679870605469,75.8807144165039,77.26164245605469,76.77635955810547,194.28077697753906,231.1756134033203,0.7519162893295288,1.2241533994674683,1.0,68.0,0.0,18.0,28.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,7.599436283111572,21.044797897338867,0.0,0.0,0.0
6,泸定县燕子沟麻柳林村,2025-08-14,79,华玉919,R3,18.0,100.0,33.33333333333333,0.0,0.0,0.0,0.0,-365,1,1,0.3148244619369507,0.3148244619369507,0.3148244619369507,0.6027665138244629,0.0,0.6027665138244629,79.20309448242188,100.0,54.92463302612305,20.575069427490234,25.148250579833984,16.59956932067871,0.30490660667419434,14.631279945373535,21.175500869750977,9.658470153808594,74.43498992919922,74.70912170410156,74.18101501464844,183.2318115234375,642.8754272460938,0.0,80.37126922607422,14.601900100708008,700.9967651367188,97.36447143554688,106.16356658935547,133.07772827148438,178.40931701660156,1.0,0.0,20.911680221557617,22.255901336669922,21.312435150146484,19.973722457885742,8.548681259155273,83.36222839355469,82.13801574707031,80.25514221191406,79.14226531982422,45.07536697387695,84.90999603271484,79.6033935546875,78.89047241210938,79.17372131347656,166.91700744628906,205.5503692626953,0.38100311160087585,1.061981439590454,1.0,75.0,0.0,18.0,28.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,44.2050666809082,44.2050666809082,0.0,0.0,0.0
6,泸定县燕子沟麻柳林村,2025-08-21,80,华玉919,R4,19.0,100.0,44.0,0.0,0.0,0.0,0.0,-365,1,1,1.2739259004592896,2.623155117034912,0.2861287593841553,6.365452766418457,0.0,20.88751220703125,90.21963500976562,100.0,59.80027770996094,13.590900421142578,17.18429946899414,11.08413028717041,0.32435572147369385,14.181480407714844,18.99489974975586,10.091970443725586,72.52208709716797,72.66761779785156,72.2558822631836,112.13941192626953,393.4406433105469,0.0,85.4979248046875,14.361200332641602,763.394287109375,57.956539154052734,155.3209991455078,164.12010192871094,191.0342559814453,2.0,0.0,18.913936614990234,19.912809371948242,21.14191436767578,20.71280860900879,6.1001691818237305,82.47492218017578,82.91857147216797,82.25031280517578,80.81009674072266,40.19972229003906,82.84221649169922,83.87610626220703,80.68299865722656,79.87841796875,186.78268432617188,201.04367065429688,0.5999897122383118,0.7950606942176819,1.0,82.0,0.0,18.0,28.0,0.0,2.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,0.0,24.724899291992188,44.2050666809082,0.0,0.0,1.0
6,泸定县燕子沟麻柳林村,2025-08-29,81,华玉919,R4,19.0,100.0,57.55555555555555,0.0,0.0,0.0,0.0,-365,1,1,1.4657952785491943,3.612374782562256,0.2512386739253998,0.3590146005153656,0.0,1.2429685592651367,93.78468322753906,100.0,72.61123657226562,10.60200023651123,13.515950202941895,8.85925006866455,0.3377506136894226,11.281120300292969,16.22800064086914,7.804200172424316,72.94709014892578,73.1775131225586,72.84923553466797,105.482666015625,375.5032958984375,0.0,89.02872467041016,11.794269561767578,794.6611938476562,89.35870361328125,147.33424377441406,220.4895477294922,253.49778747558594,7.0,0.0,13.735379219055176,15.926554679870605,17.410789489746094,19.005329132080078,4.656700134277344,86.51759338378906,84.49311065673828,84.16231536865234,83.3001708984375,27.388763427734375,86.82677459716797,85.25652313232422,85.19547271728516,82.53292083740234,122.8916015625,166.93435668945312,1.4173567295074463,0.7809909582138062,1.0,90.0,0.0,18.0,28.0,0.0,10.0,0.0,2.0,0.0,2.0,4.0,1.0,3.0,0.0,32.69928741455078,44.2050666809082,0.0,0.0,2.0
6,泸定县燕子沟麻柳林村,2025-09-05,82,华玉919,R4,19.0,100.0,70.33333333333334,0.0,0.0,0.0,0.0,-365,1,1,1.4662096500396729,3.765754222869873,0.3548915386199951,12.972497940063477,0.0,37.76573944091797,89.91233825683594,100.0,46.423038482666016,12.937040328979492,20.443479537963867,8.968620300292969,0.3308979272842407,14.090499877929688,23.452259063720703,8.530449867248535,72.7116928100586,72.97376251220703,72.43795013427734,135.27964782714844,621.9047241210938,0.0,87.22240447998047,14.315759658813477,818.110107421875,44.20121765136719,133.55992126464844,191.53546142578125,264.6907958984375,1.0,0.0,13.349841117858887,13.542611122131348,15.067649841308594,16.395553588867188,11.474859237670898,84.597412109375,85.55750274658203,84.52787780761719,84.2710952758789,53.576961517333984,82.99439239501953,84.91059112548828,84.50247955322266,84.64520263671875,166.1796112060547,159.8464813232422,1.4885934591293335,1.0014373064041138,1.0,97.0,0.0,18.0,28.0,0.0,17.0,0.0,0.0,4.0,1.0,5.0,1.0,4.0,1.0,37.76573944091797,44.2050666809082,0.0,0.0,0.0
6,泸定县燕子沟麻柳林村,2025-09-12,83,华玉919,R4,19.0,100.0,78.11111111111111,0.0,0.0,0.0,0.0,-365,1,1,1.554325819015503,3.495769739151001,0.41095149517059326,2.7296302318573,0.0,6.767212390899658,91.13739013671875,100.0,50.74238204956055,11.278340339660645,15.62440013885498,7.246500015258789,0.3327268064022064,11.975850105285645,17.982629776000977,7.043600082397461,72.89637756347656,73.14903259277344,72.67180633544922,97.65187072753906,351.7963562011719,0.0,87.70448303222656,12.376099586486816,837.792236328125,40.22301483154297,84.42422485351562,173.78294372558594,231.75848388671875,6.0,0.0,12.811729431152344,13.080785751342773,13.298983573913574,14.503670692443848,8.377900123596191,84.42510986328125,84.51126861572266,85.18003845214844,84.50218963623047,49.25761795043945,84.83787536621094,83.91613006591797,84.88634490966797,84.5863265991211,139.05430603027344,151.80604553222656,1.3309444189071655,1.2513043880462646,1.0,104.0,1.0,18.0,28.0,0.0,24.0,0.0,1.0,0.0,1.0,5.0,0.0,2.0,0.0,11.935052871704102,37.76573944091797,0.0,0.0,1.0
6,泸定县燕子沟麻柳林村,2025-09-17,84,华玉919,R5,20.0,100.0,90.22222222222221,0.0,0.0,0.0,0.0,-365,1,1,1.3633352518081665,3.979536294937134,0.2569935619831085,2.7382285594940186,0.0,8.96069049835205,94.23268127441406,100.0,64.77959442138672,11.99269962310791,15.537039756774902,9.556449890136719,0.32735365629196167,12.715940475463867,18.48055076599121,8.59154987335205,72.63567352294922,72.77168273925781,72.25548553466797,119.8395767211914,401.2965393066406,0.0,86.28816223144531,12.912699699401855,856.6246948242188,44.72761917114258,104.01411437988281,144.391845703125,220.71481323242188,2.0,0.0,13.46313762664795,13.347566604614258,13.100747108459473,13.457901954650879,5.980589866638184,81.53143310546875,82.5903549194336,84.06092071533203,83.99095916748047,35.22040557861328,83.45606994628906,83.6603012084961,84.12867736816406,84.42137908935547,161.7728729248047,148.3479461669922,1.5068168640136719,1.4360486268997192,1.0,109.0,0.0,18.0,28.0,0.0,29.0,0.0,2.0,0.0,3.0,7.0,0.0,2.0,0.0,17.06466293334961,37.76573944091797,0.0,0.0,2.0
7,泸定磨西镇蔡阳坪3,2025-07-30,85,,R3,18.0,80.0,9.777777777777779,0.0,0.0,0.0,0.0,-365,1,1,1.3695493936538696,1.3695493936538696,1.3695493936538696,3.222965717315674,0.0,4.871137619018555,83.96512603759766,100.0,45.004295349121094,24.280899047851562,31.613500595092773,19.043399810791016,0.2864517569541931,20.393239974975586,29.336570739746094,13.919919967651367,79.918701171875,80.08130645751953,79.71463012695312,242.35763549804688,897.1160888671875,0.0,69.96704864501953,20.33724021911621,682.95751953125,36.044578552246094,92.50442504882812,95.39666748046875,189.3038330078125,2.0,0.0,21.6168270111084,20.44742202758789,21.925153732299805,21.8884334564209,12.570100784301758,73.59483337402344,71.60345458984375,73.53636169433594,77.51514434814453,54.995704650878906,71.12189483642578,72.20021057128906,70.78756713867188,72.47126770019531,271.2070007324219,249.03121948242188,1.0265635251998901,0.8169692754745483,1.0,60.0,0.0,18.0,28.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,2.0,0.0,19.976940155029297,41.280242919921875,0.0,0.0,0.0
7,泸定磨西镇蔡阳坪3,2025-08-08,86,,R4,19.0,97.0,17.88888888888889,0.0,0.0,0.0,0.0,-365,1,1,0.6457918286323547,1.2713468074798584,0.11274271458387375,3.098499059677124,0.0,12.479846954345703,81.4605941772461,100.0,46.98640441894531,26.93416976928711,34.16693115234375,22.39204978942871,0.28450149297714233,22.656150817871094,31.873769760131836,16.38204002380371,80.21077728271484,80.41349029541016,80.11376190185547,271.4274597167969,1000.2135009765625,0.0,69.49068450927734,22.28173065185547,831.146240234375,27.980682373046875,40.96631622314453,80.57389831542969,124.49559020996094,4.0,0.0,26.512264251708984,24.904359817504883,22.96950340270996,23.225034713745117,11.774881362915039,83.99365234375,80.92814636230469,77.16983032226562,76.03797149658203,53.01359558105469,66.88182830810547,68.7118911743164,70.42164611816406,69.57721710205078,256.9254455566406,270.16375732421875,0.41875624656677246,0.8689648509025574,1.0,69.0,0.0,18.0,28.0,0.0,0.0,9.0,0.0,8.0,0.0,0.0,0.0,1.0,0.0,13.303025245666504,41.280242919921875,0.0,0.0,0.0
7,泸定磨西镇蔡阳坪3,2025-08-15,87,,R4,19.0,97.0,24.333333333333332,0.0,0.0,0.0,0.0,-365,1,1,0.20468340814113617,0.20468340814113617,0.20468340814113617,0.0,0.0,0.0,83.28899383544922,100.0,46.66264343261719,23.404050827026367,30.39113998413086,18.819480895996094,0.29656344652175903,18.521629333496094,28.406269073486328,12.337599754333496,80.33052825927734,80.45984649658203,80.15801239013672,278.4281921386719,1046.130126953125,0.0,72.4368667602539,18.436269760131836,920.8934326171875,84.08146667480469,112.06214141845703,125.04778289794922,164.65536499023438,0.0,1.0,22.821012496948242,24.666635513305664,24.209909439086914,22.9323787689209,11.571659088134766,86.55323791503906,85.2734375,82.80318450927734,79.51567840576172,53.33735656738281,78.15203857421875,72.51692962646484,71.85861206054688,72.35425567626953,194.36495971679688,245.349609375,0.22821864485740662,0.7214442491531372,1.0,76.0,0.0,18.0,28.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,2.0,2.0,0.0,53.222652435302734,53.222652435302734,0.0,0.0,0.0
7,泸定磨西镇蔡阳坪3,2025-08-21,88,,R4,19.0,98.0,37.55555555555555,0.0,0.0,0.0,0.0,-365,1,1,0.8278188109397888,1.5451136827468872,0.18057210743427277,3.0236356258392334,0.0,11.76486873626709,87.36222076416016,100.0,62.36957931518555,16.445180892944336,19.7780704498291,13.720199584960938,0.31861016154289246,17.112199783325195,21.55052947998047,13.264399528503418,76.06619262695312,76.3304214477539,75.8230209350586,115.1959457397461,393.62371826171875,0.0,77.8218765258789,17.36359977722168,988.4863891601562,42.56045150756836,139.12176513671875,154.62258911132812,187.58517456054688,1.0,0.0,21.571002960205078,22.44816017150879,23.772287368774414,23.430288314819336,6.057870864868164,84.04473114013672,85.16838073730469,84.8186264038086,82.62532806396484,37.63042068481445,75.593994140625,76.66255950927734,73.37798309326172,72.75664520263672,235.6780548095703,241.29281616210938,0.39114853739738464,0.5675888061523438,1.0,82.0,0.0,18.0,28.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,2.0,0.0,17.824865341186523,53.222652435302734,0.0,0.0,0.0
7,泸定磨西镇蔡阳坪3,2025-08-29,89,,R5,20.0,99.0,47.111111111111114,0.0,0.0,0.0,0.0,-365,1,1,0.9052361249923706,1.8719661235809326,0.2205485850572586,0.0,0.0,0.0,87.69550323486328,100.0,68.32367706298828,13.598259925842285,16.539100646972656,11.551400184631348,0.32002171874046326,14.60696029663086,19.664329528808594,11.080129623413086,76.563232421875,76.7558364868164,76.38176727294922,109.47177124023438,422.6139831542969,0.0,78.1666488647461,15.200429916381836,1046.7548828125,39.231529235839844,81.79197692871094,165.8734588623047,193.85414123535156,0.0,1.0,17.134119033813477,18.9901065826416,20.267074584960938,21.828372955322266,4.987700462341309,79.88861083984375,81.1366195678711,82.94215393066406,83.20503234863281,31.67632293701172,75.28163146972656,75.6233901977539,76.46627044677734,74.0701675415039,150.093505859375,206.24136352539062,0.87999027967453,0.5101200342178345,1.0,90.0,0.0,18.0,28.0,0.0,2.0,0.0,0.0,1.0,1.0,3.0,0.0,2.0,0.0,23.915386199951172,53.222652435302734,0.0,0.0,0.0
7,泸定磨西镇蔡阳坪3,2025-09-05,90,,R5,20.0,100.0,77.0,0.0,0.0,0.0,0.0,-365,1,1,1.1145696640014648,3.5815482139587402,0.3863966763019562,7.024084568023682,0.0,26.265361785888672,84.68416595458984,100.0,43.30807876586914,15.278400421142578,23.510099411010742,11.354519844055176,0.32225409150123596,16.85757064819336,26.254100799560547,11.252129554748535,76.30757904052734,76.80986022949219,75.94645690917969,150.87794494628906,601.4224243164062,0.0,78.71192169189453,17.26729965209961,1090.7698974609375,39.69463348388672,78.92616271972656,121.48661804199219,205.56809997558594,4.0,0.0,16.287845611572266,16.710981369018555,18.08935546875,19.272266387939453,12.155579566955566,78.02000427246094,78.95429992675781,80.09774780273438,81.71161651611328,56.69192123413086,74.46815490722656,74.87489318847656,75.23831939697266,75.96674346923828,190.7861785888672,189.70655822753906,1.0151078701019287,0.6592078804969788,1.0,97.0,0.0,18.0,28.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,1.0,3.0,1.0,26.265361785888672,53.222652435302734,0.0,0.0,0.0
